-230.054825,88.112267,-0.713599,1.789420,-231.266708,-55.856834,-581.201355,99.938065,19.871277,-0.575075,2.316117,99.693810,154.027130,0.000000,-31.735050,35.618587,-0.479551,-0.891862,-24.248419,31.165329,-122.085320,28.185663,19.483276,0.784182,0.344458,24.121286,98.404938,-15.548063,-9.294907,13.174040,-1.392450,2.951806,-6.925477,18.980034,-70.253250,-16.221558,16.524015,-0.585230,-0.353551,-13.209206,18.319569,-64.698395,-4.632230,10.695061,0.631668,0.989748,-5.510938,36.362473,-34.767311,-2.228409,8.895267,-0.002434,0.204805,-2.177275,26.592384,-33.489548,-13.771189,8.719460,-0.285477,0.143225,-13.300384,11.755793,-42.804504,-2.765663,7.921194,-0.055351,-0.134081,-2.909860,20.823948,-27.301334,-5.408616,7.603106,-0.070010,0.504612,-5.135127,18.173309,-36.894768,5.981455,8.047722,0.162676,0.393707,5.879453,37.122726,-18.873890,-1.961213,6.516212,-0.341175,0.804858,-1.730352,16.161060,-31.400940,2139.450504,346.005455,0.135881,-0.166623,2146.436261,3371.028387,1269.819209,2024.798719,502.400586,0.207883,-1.245150,1954.671988,3079.176674,1179.679160,12.289965,4.136679,1.465676,3.923534,11.569370,37.350253,4.471298,15.112774,3.926372,0.445685,0.749274,14.918146,36.944133,5.252597,20.089229,4.693301,0.237633,0.009671,19.798604,39.481761,7.654171,20.056436,4.372020,0.555877,0.385946,19.530941,40.706840,9.787131,19.632246,4.553703,0.488503,-0.258404,19.097737,35.807987,10.858071,21.705492,7.182124,0.848220,-0.031026,19.859124,46.756956,10.998171,50.521210,4.558999,0.370306,-0.692021,49.522439,62.475387,31.256487,0.011969,0.016449,3.164412,16.911204,0.005304,0.193434,0.000138,4037.691749,1081.065015,0.896668,-0.218509,3596.044922,7342.822266,2174.853516,228.527896,329.741525,6.799875,55.012123,197.299354,4316.976163,0.000000,0.059546,0.054395,1.326819,1.001278,0.041119,0.247168,0.000031,0.110148,0.035386,0.511565,-0.207545,0.106934,0.219238,0.038574,161.499023
-59.094666,78.906296,-2.322617,6.540397,-35.960663,47.843494,-513.976440,102.381897,27.738335,-1.489289,3.892656,106.523590,170.078552,-24.454617,-74.589699,28.790661,2.373807,6.319379,-81.810287,66.841393,-124.698425,72.041245,13.280154,-0.537907,1.398169,73.622879,117.958290,0.000000,-22.696625,11.036954,0.633210,0.835497,-23.404629,21.109015,-48.997116,26.488905,14.865312,-0.603459,0.123163,29.228800,59.323463,-27.233429,-14.010271,14.290511,0.642505,1.098837,-15.565479,38.198238,-57.530464,27.836555,10.740293,-0.766221,0.901134,29.380678,61.041500,-16.285616,-7.128034,10.419978,0.118811,0.356481,-7.545507,23.396774,-49.416748,15.638649,7.074886,-0.131668,0.227957,15.779932,39.190456,-8.687634,1.994284,5.997268,0.244795,0.068487,1.771615,22.113935,-14.899745,3.919514,5.648283,-0.090853,0.432156,3.886194,20.716904,-19.755392,5.556397,5.943667,-0.265831,1.293697,5.597623,32.193642,-19.943476,2481.074554,510.630751,2.319079,8.047749,2393.025350,5247.392450,1380.725776,1808.473190,286.372722,0.644903,0.637258,1786.339572,2781.671043,1202.544531,21.056127,5.074375,0.903141,1.652208,20.421243,47.504828,9.045317,13.040974,3.812068,0.549176,0.018595,12.617746,27.558058,4.257022,15.077181,4.134554,0.752016,0.512167,14.491982,32.804214,6.619208,15.788715,3.499331,0.822146,0.547131,15.163149,31.081002,7.880235,15.890097,3.068629,1.534087,4.022772,15.266790,35.473623,8.588425,24.820512,6.641540,1.629651,6.355586,24.684690,62.064343,12.822759,54.957701,5.185886,-3.199069,21.114924,55.634739,66.359823,12.309496,0.001154,0.028185,35.406601,1251.751669,0.000308,1.000001,0.000002,4364.045369,870.375404,1.278430,1.425491,4112.841797,7127.490234,2799.316406,208.926261,872.571204,6.550722,43.271530,62.590624,6853.526881,0.000000,0.180172,0.080194,-0.230214,-0.703719,0.199099,0.380271,0.000007,0.168526,0.056389,1.520112,5.108370,0.161133,0.456055,0.036621,135.999178
22.820915,78.789574,-2.594426,8.981016,46.049793,111.670387,-484.597656,81.202805,18.823750,0.802804,1.147805,78.105293,146.269318,0.000000,-18.141047,11.837780,-0.506212,1.316660,-17.371883,24.040649,-68.419296,42.255932,9.352496,0.641264,1.231443,40.916859,80.222382,0.000000,7.029037,7.377326,-0.147834,0.418309,6.940091,28.935478,-19.675900,30.102760,7.627146,0.127341,-0.331945,29.887180,50.628914,0.000000,-4.251029,7.103658,0.225648,0.132327,-4.744519,17.227186,-26.655006,16.981689,6.971601,0.215448,-0.215309,16.782387,39.315189,-1.381108,1.222596,7.434823,0.440752,0.157336,0.616005,26.429125,-18.312809,7.438809,7.398445,0.051486,-0.388358,7.078527,26.200878,-13.622751,2.916576,6.829661,-0.083120,-0.131341,3.027741,23.192471,-18.440655,8.171012,6.487416,0.244553,-0.219514,7.705716,29.337944,-10.000835,0.520271,8.298419,-0.242981,-0.170364,0.689182,20.997669,-24.790728,2377.303433,429.860881,-0.552826,-0.071590,2430.803936,3341.681914,1119.860125,2366.459212,245.787093,-1.243209,1.510031,2418.456401,2951.653688,1542.438908,14.932047,4.382840,1.332476,3.769390,14.183286,41.427905,5.552722,11.298264,3.148322,0.664446,0.703638,10.946225,26.164119,4.587845,14.409225,3.224594,0.568753,0.599320,14.107548,30.031318,6.011337,15.386370,2.760808,0.373834,0.191447,15.315377,27.582092,8.689657,15.998916,2.265170,0.443154,0.024343,15.826100,24.488774,10.703481,15.452797,2.292249,1.330822,3.797326,15.075452,28.067695,10.538788,56.090365,4.472805,-0.042535,0.492518,56.136236,67.793610,29.323794,0.016842,0.012245,1.333302,2.685511,0.014317,0.082534,0.000209,5126.257522,833.564385,-1.239820,1.041039,5351.000977,6782.958984,2508.618164,74.791443,211.281880,6.577462,42.068445,34.366489,1576.516754,0.000000,0.391829,0.132689,-1.253475,0.871384,0.430548,0.595474,0.000315,0.096429,0.030616,0.307735,-0.404522,0.094238,0.187012,0.025391,103.359375
-86.829865,81.443268,-1.961103,5.743719,-71.853584,52.134850,-533.937622,93.417374,22.568928,0.121020,0.009228,92.068893,168.702866,0.000000,22.566217,12.391932,-0.231772,-0.132172,23.218805,54.624290,-18.880745,26.894800,8.499405,0.317831,-0.024491,26.221722,58.028873,0.000000,11.657274,9.317929,-0.396276,0.130891,12.210476,35.487854,-25.190985,16.339882,7.694324,-0.298086,0.753182,16.749199,44.214500,-19.441328,6.807980,7.081905,0.236094,0.730832,6.721830,38.196774,-18.125879,4.366973,7.009332,-0.237401,0.461845,4.483097,26.204628,-26.325459,-4.114508,6.885544,-0.287581,0.407253,-4.067005,15.143517,-33.782532,-0.951922,7.091063,0.093829,0.341327,-1.282268,23.316648,-22.654190,-8.613845,6.816033,-0.550211,1.675332,-8.297943,12.118965,-44.689274,-4.164157,7.777726,0.261798,0.328144,-4.616671,27.039295,-26.629154,-5.704394,7.220638,0.444509,1.153723,-5.980874,29.227951,-29.034441,2146.974261,646.838926,0.257006,-0.653909,2109.865845,3886.240470,762.658320,2686.361365,419.954605,-0.429811,-0.541584,2738.499305,3568.776818,1534.093909,21.565560,5.067500,0.961336,2.785996,20.933587,51.914348,4.337050,14.691576,3.891385,0.528214,0.483880,14.454063,29.780556,4.315640,19.261673,4.434818,0.269724,-0.023036,19.060338,32.901289,6.584512,19.085391,3.802077,0.188616,-0.119343,18.916401,31.113452,7.779025,20.317231,4.350072,0.716914,0.657410,19.831589,40.361569,9.865481,19.545860,4.675870,1.067277,1.089296,18.692688,39.509602,11.311628,49.238577,3.864369,0.678331,0.812394,48.578060,64.014699,31.352497,0.011361,0.014306,3.205039,19.301541,0.006029,0.175672,0.000073,5214.269294,1686.986220,-0.217868,-0.953396,5307.934570,8559.448242,1238.159180,60.218561,47.722729,3.617129,20.250584,46.400135,498.202143,0.000000,0.203659,0.074519,-0.810100,0.616576,0.216194,0.397568,0.000144,0.068544,0.031864,1.065333,1.313177,0.062500,0.218750,0.018066,99.384014
-114.184677,67.692986,-0.554989,2.788225,-117.528374,53.210636,-531.861084,78.724457,17.715824,-0.368849,0.595118,77.813828,123.102486,0.000000,-9.737951,22.442314,-0.062898,-0.443527,-9.322990,50.084999,-69.908157,28.105854,14.902701,-0.491987,-0.306483,30.508944,64.163315,-20.102592,2.687739,9.929479,-0.882685,0.787081,4.489256,26.598763,-35.860100,2.323421,9.402175,-0.131992,-0.230863,2.349701,26.152012,-27.753397,-1.605690,8.685374,0.553825,0.648104,-2.377327,33.789635,-26.191925,9.159445,8.437705,-0.568176,0.428883,9.870497,31.183937,-18.926632,-6.545370,9.337135,-0.823217,0.617828,-5.156510,14.976856,-39.972450,5.251765,8.868772,0.779971,1.207103,4.360592,38.977028,-22.212164,-2.769334,7.190819,-0.741456,1.372982,-2.094045,16.689032,-35.895603,0.182674,6.554424,0.237454,0.342392,-0.031328,24.771305,-19.979855,-7.609467,6.375463,-0.195975,0.290268,-7.286494,16.244545,-29.789913,2504.238290,484.279277,1.374606,5.114688,2475.446013,5408.752841,1227.763192,2501.961050,346.045226,0.163321,-0.635024,2493.683762,3469.452102,1716.981490,20.357974,5.163225,0.605117,1.504862,20.111976,53.090960,4.991908,15.536982,4.429132,0.314912,-0.022008,15.145166,30.868692,1.706598,18.671226,4.511336,0.452885,0.058328,18.267733,34.709433,4.536503,19.350955,4.203367,0.237969,-0.518184,19.214918,31.717028,9.010721,19.314467,3.897195,0.642912,0.167593,18.771209,32.747852,10.132764,19.360549,3.915167,1.095163,2.098687,18.856181,40.185187,10.868402,50.969396,3.902170,0.892709,0.932857,50.196668,67.679369,37.615575,0.021021,0.024488,4.282602,27.365196,0.013040,0.235544,0.000765,5246.003748,1192.720202,0.360171,-0.411501,5232.568359,9054.711914,2810.083008,137.466303,353.425159,18.705381,407.103852,72.436872,8222.254007,0.000000,0.110844,0.068630,0.928227,0.087148,0.091085,0.341031,0.000432,0.116992,0.040131,1.344237,6.104831,0.115723,0.392090,0.032715,107.666016
-323.466980,59.856506,0.009831,1.642863,-330.767548,-116.884575,-626.805908,130.573517,28.365238,-0.148774,0.449083,130.841721,218.585800,0.000000,32.144382,14.500123,-0.379612,0.080203,33.064148,77.078232,-24.372658,24.335340,12.038618,0.149952,0.259207,24.222740,67.357132,-16.841516,4.199613,8.875166,-0.151637,-0.077963,4.393390,33.609535,-28.101646,17.542843,9.404273,0.331450,0.171521,16.797710,52.107040,-10.678434,4.367505,9.415091,0.320083,0.061397,3.721158,37.002174,-23.869778,5.147805,8.792046,0.420644,0.207921,4.483824,33.861607,-22.653732,-0.601595,10.422603,0.372235,0.147372,-1.105866,37.861259,-25.189430,5.271120,10.630024,0.125602,-0.064071,4.674523,37.854729,-27.609241,3.764437,9.949851,-0.112752,0.235017,3.835645,41.821407,-26.118374,5.756345,10.146212,-0.031549,0.209764,5.959103,38.535049,-26.881168,1.488443,8.748305,0.060551,-0.195506,1.484051,27.286186,-25.302645,1270.405408,543.115423,1.255092,2.303121,1155.701076,4394.639622,362.633132,2009.912230,537.361697,0.023595,-0.609550,2002.255062,3351.237142,600.442990,18.318405,5.041852,0.566603,0.643553,17.917108,43.082075,1.398357,15.585069,4.068261,0.428337,0.233490,15.311858,33.265315,5.364507,21.181893,5.098297,0.273933,-0.083282,21.022277,42.952226,7.172022,21.753491,5.256960,0.493753,0.123837,21.252268,41.116995,8.677533,20.208086,4.862244,0.722399,0.351473,19.489343,38.134467,10.614770,16.234433,3.190092,1.733549,4.993521,15.484313,39.403857,10.842778,49.211184,4.290061,0.587934,0.713637,48.336201,66.955186,27.337574,0.003156,0.008154,6.626767,56.250123,0.000885,0.109173,0.000001,2623.982923,1702.009251,0.978284,-0.027534,1884.155273,8441.015625,215.332031,102.647954,186.151764,4.736379,22.745215,58.468919,1420.807498,0.000000,0.039120,0.019722,0.735005,0.631698,0.036309,0.125707,0.000093,0.041425,0.025020,1.692417,5.253782,0.037109,0.222656,0.006836,172.265625
-73.763229,54.283497,-2.188191,13.570203,-70.803108,45.901260,-556.765076,75.999481,20.985260,-0.200305,0.648211,75.378342,130.182999,-2.973709,-4.595889,16.900948,1.069836,2.793330,-6.333210,65.765457,-56.437225,31.971182,13.904078,-0.231511,0.038493,31.628902,74.335442,-14.310270,1.486851,10.720547,-0.420268,0.477142,2.405850,28.405479,-37.730549,8.333569,9.836557,-0.320714,1.953284,8.884496,48.923874,-39.213066,-2.851620,8.184287,-0.277396,-0.080911,-2.353239,25.070354,-26.647146,-0.086408,9.680120,0.339356,0.339590,-0.430438,38.348579,-26.026604,-12.757584,10.495759,-1.037796,3.292846,-11.618813,13.197493,-77.649574,4.037691,9.533634,0.603929,1.102295,2.861778,47.818962,-21.524467,-7.015942,8.451112,-0.192921,0.332005,-6.199844,27.533195,-36.114182,3.357883,7.076780,0.112119,0.065834,3.231744,26.823168,-18.607550,-5.428540,9.714982,0.164660,0.741337,-5.309964,31.304285,-39.943897,2737.261102,749.859414,1.974646,5.530732,2631.713074,6422.058408,1371.888439,2576.126187,370.544881,0.878127,1.128962,2551.034248,3834.190225,1743.646686,21.443654,5.065072,0.953855,2.073707,20.824193,47.158627,3.865324,15.604558,3.832535,0.278001,0.032754,15.447930,28.787664,5.736203,20.524105,4.490425,0.096984,0.043353,20.680747,40.181948,6.741350,19.495076,4.019007,0.428200,0.120496,19.202794,35.828518,9.273656,20.350029,3.945907,0.317656,-0.449657,19.923544,32.880715,10.779336,22.145978,5.486080,0.937332,1.826547,21.447514,52.071112,11.644038,53.168318,6.217193,0.675451,-0.127222,52.028071,71.390059,34.352815,0.026768,0.031214,2.233283,5.519556,0.015397,0.209045,0.000295,5604.560679,1367.680885,0.893128,0.788032,5555.566406,9668.408203,3068.481445,164.610376,707.967233,10.775284,116.791222,92.139940,8648.964368,0.000000,0.130263,0.043857,0.299635,0.610339,0.127563,0.286591,0.000549,0.143982,0.060529,2.299914,9.972581,0.136230,0.564453,0.031250,129.199219
-34.271843,47.454597,-3.145440,26.274137,-29.956909,65.521843,-571.377502,92.566460,22.804165,-0.139011,0.854079,94.285233,163.429657,0.000000,-9.642987,18.731575,-0.329965,1.082308,-7.998906,53.581047,-77.306900,37.969975,18.237043,0.653875,0.433145,35.458466,110.760727,-2.379404,-4.390353,12.017604,-0.161803,1.055247,-3.730869,38.233540,-52.574387,10.508953,10.464382,0.663141,1.460139,9.569869,59.241364,-26.762461,-5.594064,8.852119,0.065297,0.955745,-5.353426,36.761147,-34.967434,5.171152,9.006282,0.786228,1.484249,4.049485,51.850479,-20.012997,-2.647827,8.495300,-0.475153,1.321033,-2.458925,24.726690,-42.338615,9.785704,8.806361,-0.207853,1.688327,9.575656,42.893066,-36.168297,-8.988111,7.565024,0.053401,1.460368,-8.804739,29.168991,-37.805977,1.523979,7.005841,0.124488,1.517657,1.235812,34.812778,-30.167479,-8.953956,8.718123,0.055161,0.657969,-8.642229,30.134827,-36.955765,2470.819359,603.559470,1.592371,3.944182,2320.367377,5764.266267,1300.152733,2448.407443,361.035785,0.522905,0.960396,2448.769012,3877.835582,1558.646009,17.717602,5.090329,1.397616,4.063740,17.109725,49.149396,4.510368,14.159594,3.899063,0.592535,0.534632,13.615402,32.725449,3.513272,16.835130,3.835086,0.486415,0.153619,16.555017,31.154701,7.681124,16.855993,3.252122,0.469899,0.236712,16.551286,32.503452,7.474779,16.639919,2.721654,0.560444,0.447673,16.336405,27.226183,9.311601,19.680680,5.562676,1.168302,1.018165,18.130351,40.139217,10.622474,54.521778,6.611344,0.429136,-0.569620,53.630733,73.703550,37.424551,0.025687,0.030127,2.694775,9.717493,0.016159,0.237113,0.000086,5199.994193,1167.306020,0.967752,0.954913,4963.403320,9453.076172,2648.583984,93.217309,472.009410,14.560539,218.341305,43.738829,7553.533425,0.000000,0.169053,0.043260,-0.357852,0.907344,0.168007,0.278539,0.000497,0.127193,0.049546,1.907172,5.693454,0.116211,0.402832,0.044922,99.384014
-134.688995,117.309135,-0.892842,0.658654,-113.955887,91.497887,-489.068329,55.498207,33.379406,-0.380646,0.033689,57.900734,137.955994,-56.376030,-0.576554,33.859894,0.134477,0.035877,0.344345,102.700584,-94.778015,24.185953,21.418629,0.180825,-0.125621,22.198248,92.301231,-40.991154,11.336049,20.419220,-0.287464,0.087719,11.886757,66.159729,-57.314278,19.465067,18.752035,0.862597,1.266510,17.690733,94.430405,-21.962440,5.985869,16.432938,0.011794,0.751545,5.697351,62.245121,-60.136665,7.469909,12.057658,0.077987,-0.275188,6.988999,41.818665,-29.152445,3.465525,12.205123,0.019635,0.316565,2.852302,42.500366,-44.210045,6.802234,12.126454,0.195320,-0.296489,6.554660,40.982056,-25.145512,1.930652,9.470694,0.253987,0.325817,1.987176,36.703445,-31.932182,6.703366,9.481472,-0.086463,-0.013694,6.761831,33.056515,-24.527256,2.454096,10.394076,0.298002,0.048765,2.080346,37.076683,-28.983353,2903.183936,1209.870614,0.454412,0.438153,2829.487846,7585.503329,150.613231,2719.824469,583.428260,-0.213225,-0.267487,2703.561017,4055.320167,594.247172,19.601111,5.492709,0.546651,0.714101,19.218815,45.137525,5.633242,15.256776,5.312716,0.154413,-0.038690,15.175429,36.072505,2.174335,19.188701,5.789929,0.274936,-0.277375,18.982424,38.769822,4.755981,18.719930,5.347894,0.283649,-0.802336,18.040054,33.135304,6.233183,19.235811,4.947928,0.672092,0.224868,18.696991,35.914234,10.299061,18.587023,4.590480,1.144346,1.389230,17.614298,38.356324,10.558359,48.463393,4.882863,1.123031,2.839473,47.402061,68.940140,24.905574,0.042173,0.061616,2.105542,4.695190,0.013116,0.367956,0.000001,6085.881810,2221.999391,-0.403432,-0.336566,6061.596680,10131.372070,64.599609,179.872507,480.091775,10.295336,139.408028,55.728644,8413.281727,0.000000,0.168997,0.117532,0.564050,-0.633546,0.140086,0.488513,0.000086,0.134291,0.100783,1.129343,1.710540,0.119629,0.653809,0.004395,95.703125
3.400687,81.608673,-2.703651,8.351453,31.066910,88.207870,-501.321899,67.660004,20.900169,-0.201968,1.041550,68.277275,132.732452,-19.423874,-20.918447,16.657333,-0.167523,-0.326716,-20.756411,18.629017,-70.459381,39.987972,14.459318,-0.059165,1.077665,39.540100,82.533485,-14.909742,10.714126,8.069097,-0.187480,0.566839,10.891506,36.083504,-21.690542,20.256344,8.966573,0.204928,-0.385749,19.398876,52.082634,-5.074057,4.389119,8.071507,-0.555863,2.798477,4.454961,28.734089,-43.760201,14.107049,7.972435,-0.107369,0.072287,14.163895,40.763351,-13.235115,0.571877,7.198668,-0.285911,0.603512,0.617649,27.156311,-29.145964,12.497640,6.653655,0.142574,0.179770,12.117704,32.185432,-10.132976,-1.435864,6.257855,-0.019632,-0.087732,-1.578339,15.654945,-22.610332,8.938890,6.805030,0.006657,0.179340,8.576026,28.459732,-22.462788,-3.229593,6.237237,-0.204362,0.821173,-3.086408,18.805452,-33.076134,2704.677951,547.198048,0.676110,1.878671,2644.434132,5603.766417,1100.045357,2483.889194,329.635366,-0.028986,-0.438060,2487.906496,3449.831562,1628.956821,21.377431,4.804981,0.937501,2.423786,20.756484,50.309446,5.991829,14.092942,4.032284,0.653600,0.914825,13.784458,33.837417,5.143425,15.840462,3.771721,0.568321,0.824113,15.592203,37.244508,5.945189,16.216423,3.086713,0.408587,0.171607,16.004171,30.015954,7.796136,16.133699,2.703154,0.912123,1.223557,15.751992,28.654749,9.966896,18.137004,3.495712,1.058317,2.039164,17.576149,40.199232,10.293768,53.535631,5.498323,0.202072,-0.703276,53.172060,69.999472,35.322778,0.025887,0.028917,4.783184,39.309429,0.018361,0.345612,0.000113,5525.103991,1150.971263,0.412688,-0.491008,5372.534180,9108.544922,3100.781250,111.682606,428.098111,10.945956,159.177149,48.165771,7725.152264,0.000000,0.305956,0.110196,-1.358258,0.659225,0.352820,0.456695,0.000263,0.113347,0.044232,3.064461,19.045472,0.106934,0.506836,0.015625,112.347147
